"","da","pa","qa","pg","qg","RMSE","AIC"
"903",0,7,7,2,2,0.0899833103294954,-3.31103509595628
"904",0,7,7,2,3,0.0897704561034555,-3.3110031712894
"905",0,7,7,3,0,0.0903755179179586,-3.10105651189253
"906",0,7,7,3,2,0.0901542657204502,-3.31055721799423
"907",0,7,7,3,3,0.090154359826229,-3.31152021218157
"908",1,0,1,0,1,0.0899276668906843,-2.80329375106338
"909",1,0,1,0,2,0.089952085835147,-2.8064250823179
"910",1,0,1,0,3,0.0899519782335353,-2.80806259532651
"911",1,0,1,1,0,0.0898215235313785,-2.93856891594398
"912",1,0,1,1,1,0.0898695832307774,-3.31063903138119
"913",1,0,1,1,2,0.0898694466249106,-3.31040108651358
"914",1,0,1,1,3,0.089868095591471,-3.3103941739466
"915",1,0,1,2,0,0.0898634837005736,-3.01843570586591
"916",1,0,1,2,1,0.0898697128633538,-3.31037194168606
"917",1,0,1,2,2,0.0898694353818514,-3.31067994186197
"918",1,0,1,2,3,0.0898679941491616,-3.31110856828554
"919",1,0,1,3,0,0.0899518515380774,32.742523152171
"920",1,0,1,3,1,0.0898697653484762,-3.3101022113247
"921",1,0,1,3,2,0.0898695954559313,-3.31041042558315
"922",1,0,1,3,3,0.0898716556055759,-3.3114965140925
"923",1,0,2,0,1,0.0899692902926617,-2.80524348790851
"924",1,0,2,0,2,0.0899696262921756,-2.8068848577018
"925",1,0,2,0,3,0.0899692852664858,-2.80852071725105
"926",1,0,2,1,0,0.56987502651817,15.1144086463036
"927",1,0,2,1,1,0.0898765116617608,-3.31077612058706
"928",1,0,2,1,2,0.0898761752057617,-3.31064693735693
"929",1,0,2,1,3,0.0898748749829166,-3.31064521833822
"930",1,0,2,2,0,0.36580620464521,-0.746341671968797
"931",1,0,2,2,1,0.0898765141444257,-3.31061781407185
"932",1,0,2,2,2,0.0898766618016209,-3.31093038223838
"933",1,0,2,2,3,0.0898753939728953,-3.31136059549465
"934",1,0,2,3,1,0.0898765362845112,-3.31034769030456
"935",1,0,2,3,2,0.0898767584354524,-3.31066049926602
"936",1,0,2,3,3,0.0898781834926528,-3.31171820737741
"937",1,0,3,0,2,0.0899693927223483,-2.8067302257308
"938",1,0,3,0,3,0.0899695148720097,-2.80836033483182
"939",1,0,3,1,0,0.0898131689763714,-2.93937711202905
"940",1,0,3,1,1,0.0898260648230313,-3.31069138238573
"941",1,0,3,1,2,0.0898260097556813,-3.31055967560109
"942",1,0,3,1,3,0.0898253809767827,-3.31066479839281
"943",1,0,3,2,0,0.0897911621847776,-3.01900212875655
"944",1,0,3,2,1,0.0898260702572724,-3.31053310511928
"945",1,0,3,2,2,0.0898255177974584,-3.31085459120734
"946",1,0,3,2,3,0.0898251734574514,-3.31139444484646
"947",1,0,3,3,1,0.0898260732032782,-3.31037481052703
"948",1,0,3,3,2,0.0898255265186359,-3.31069630995396
"949",1,0,3,3,3,0.0898268329809415,-3.31176147656119
"950",1,0,4,0,2,0.0899835773019809,-2.80657786773099
"951",1,0,4,0,3,0.0899827314273104,-2.80821020960405
"952",1,0,4,1,1,0.0899038565143968,-3.31047871870996
"953",1,0,4,1,2,0.0899042609433904,-3.31034779191495
"954",1,0,4,1,3,0.0899042615419454,-3.31045352508083
"955",1,0,4,2,0,0.0899407230014233,-3.01917063375769
"956",1,0,4,2,1,0.0899038415652151,-3.31032043482154
"957",1,0,4,2,2,0.0899005921503839,-3.31064531267063
"958",1,0,4,2,3,0.089897461308412,-3.31117906538314
"959",1,0,4,3,1,0.0899038582467997,-3.31016212512123
"960",1,0,4,3,2,0.0899006086982777,-3.31048703235939
"961",1,0,4,3,3,0.0898989048512855,-3.31155218784015
"962",1,0,5,0,1,0.0900119995959932,-2.80374112751162
"963",1,0,5,0,2,0.0900141994663598,-2.80694630772971
"964",1,0,5,0,3,0.0900138451621241,-2.80857254232678
"965",1,0,5,1,1,0.089906286132895,-3.31025496190886
"966",1,0,5,1,2,0.0899067293707596,-3.31012375037096
"967",1,0,5,1,3,0.0899068365488906,-3.31023115601132
"968",1,0,5,2,1,0.0899063299081222,-3.3100966840883
"969",1,0,5,2,2,0.0899032501320047,-3.3104165616573
"970",1,0,5,2,3,0.089900550792338,-3.31095770321512
"971",1,0,5,3,1,0.0899062973425103,-3.30993838758477
"972",1,0,5,3,2,0.0899032426316406,-3.31025828273383
"973",1,0,5,3,3,0.089901415729695,-3.31131942469475
"974",1,0,6,0,1,0.0899771117752138,-2.80361958866916
"975",1,0,6,0,2,0.0899809699240513,-2.80681020361631
"976",1,0,6,0,3,0.089982813949558,-2.80843480036339
"977",1,0,6,1,1,0.0899009238041197,-3.30996481518279
"978",1,0,6,1,2,0.0899010112449151,-3.3098334712975
"979",1,0,6,1,3,0.0899017602051778,-3.30993986738373
"980",1,0,6,2,1,0.0899009383407048,-3.30980652990445
"981",1,0,6,2,2,0.0899009543890773,-3.31013633894019
"982",1,0,6,2,3,0.0898993366870989,-3.31067470235879
"983",1,0,6,3,0,0.0898645137923621,-3.09872485230667
"984",1,0,6,3,1,0.0899009754624713,-3.30964822603006
"985",1,0,6,3,2,0.0899009484977882,-3.30997805858598
"986",1,0,6,3,3,0.0898962529238507,-3.31103281532177
"987",1,0,7,0,1,0.0899416495138053,-2.80347872886716
"988",1,0,7,0,2,0.089946328056442,-2.80669304895761
"989",1,0,7,0,3,0.0899483384573197,-2.80831674942451
"990",1,0,7,1,1,0.0898881661885944,-3.30968208450343
"991",1,0,7,1,2,0.0898875470663196,-3.3095509951565
"992",1,0,7,1,3,0.0898873248829698,-3.30965721150498
"993",1,0,7,2,1,0.0898881748195784,-3.30952379137224
"994",1,0,7,2,2,0.0898926626959337,-3.30984832016299
"995",1,0,7,2,3,0.0898893662167183,-3.31038660557633
"996",1,0,7,3,1,0.0898881347139056,-3.30936549978781
"997",1,0,7,3,2,0.0898926633486344,-3.30969003268473
"998",1,0,7,3,3,0.089887376215777,-3.31075161769033
"999",1,1,0,0,1,0.0899398327952982,-2.80461197744353
"1000",1,1,0,0,2,0.0899398156647868,-2.8062571196435
"1001",1,1,0,0,3,0.0899384557087363,-2.80789474849053
"1002",1,1,0,1,0,0.0898215129429002,-2.93856891489027
"1003",1,1,0,1,1,0.0898652604737391,-3.31057536146635
"1004",1,1,0,1,2,0.0898651191763166,-3.31033781339994
"1005",1,1,0,1,3,0.0898637671789701,-3.31033217908732
"1006",1,1,0,2,0,0.0898666541991568,-3.01844613530163
"1007",1,1,0,2,1,0.0898653910305026,-3.31030829236089
"1008",1,1,0,2,2,0.08986527258935,-3.3106162848306
"1009",1,1,0,2,3,0.0898639259331495,-3.31104812531228
"1010",1,1,0,3,0,0.0898948198288833,-3.09913275974266
"1011",1,1,0,3,1,0.0898654421255444,-3.31003866418919
"1012",1,1,0,3,2,0.0898654024772272,-3.31034679608864
"1013",1,1,0,3,3,0.0898676989322868,-3.31143707501445
"1014",1,1,1,0,1,0.0899731665988276,68.2831641205546
"1015",1,1,1,0,2,0.0899716064840629,-2.80678022540497
"1016",1,1,1,0,3,0.0899715883925033,-2.80841767019798
"1017",1,1,1,1,1,0.0898784663295237,-3.31069674577019
"1018",1,1,1,1,2,0.0898783209449046,-3.31045887028645
"1019",1,1,1,1,3,0.0898770251668576,-3.3104532840993
"1020",1,1,1,2,0,0.0898175194146229,-3.01725309834521
"1021",1,1,1,2,1,0.089878606122058,-3.31042956129875
"1022",1,1,1,2,2,0.0898784148517767,-3.31073702251495
"1023",1,1,1,2,3,0.0898767642908457,-3.31116055929788
"1024",1,1,1,3,0,0.0898981921516536,-3.09898374758565
"1025",1,1,1,3,1,0.089878620891779,-3.31015948260007
"1026",1,1,1,3,2,0.0898784766458763,-3.31046723035784
"1027",1,1,1,3,3,0.0898798821564062,-3.31153377914069
"1028",1,1,2,0,2,0.0899694630826317,-2.80672622877366
"1029",1,1,2,0,3,0.0899693539894264,-2.80833328208216
"1030",1,1,2,1,1,0.0898381618023049,-3.31070454259702
"1031",1,1,2,1,2,0.0898382252292265,-3.31057411031465
"1032",1,1,2,1,3,0.0898375321397128,-3.31057058988536
"1033",1,1,2,2,0,0.0900025457013753,-3.01849790580615
"1034",1,1,2,2,1,0.089838076255513,-3.31054624589788
"1035",1,1,2,2,2,0.0898364922623607,-3.3108647275325
"1036",1,1,2,2,3,0.0898351515002954,-3.31129729763947
"1037",1,1,2,3,0,0.0899863006807451,-3.09899857867086
"1038",1,1,2,3,1,0.0898382404073604,-3.31027625519765
"1039",1,1,2,3,2,0.0898367182341588,-3.310595021221
"1040",1,1,2,3,3,0.0898365516916245,-3.31165779862702
"1041",1,1,3,0,2,0.0899976156361282,-2.8066266498182
"1042",1,1,3,0,3,0.0899679610933882,-2.80820432612227
"1043",1,1,3,1,1,0.0898615366147424,-3.31056700838722
"1044",1,1,3,1,2,0.0898613091910673,-3.3104355954968
"1045",1,1,3,1,3,0.0898605337082845,-3.31054071407777
"1046",1,1,3,2,0,0.0900655468944291,-3.00049130219478
"1047",1,1,3,2,1,0.0898613563931394,-3.31040872867994
"1048",1,1,3,2,2,0.0898602817612198,-3.31072783692035
"1049",1,1,3,2,3,0.0898574522360566,-3.31126484515552
"1050",1,1,3,3,0,0.0899743177375467,-3.0988475197646
"1051",1,1,3,3,1,0.0898616744240925,-3.31025042574234
"1052",1,1,3,3,2,0.0898600960453188,-3.31056957108494
"1053",1,1,3,3,3,0.089860947021672,-3.31163395366502
"1054",1,1,4,0,2,0.0899251973374209,-2.80657335385698
"1055",1,1,4,0,3,0.0899256699163918,-2.80820039197137
"1056",1,1,4,1,0,2.63307055892917,20.1662637372045
"1057",1,1,4,1,1,0.0899242714683774,-3.31036200179709
"1058",1,1,4,1,2,0.0899244546595463,-3.31023135418646
"1059",1,1,4,1,3,0.089924907893725,-3.31034047891344
"1060",1,1,4,2,1,0.0899243191141982,-3.31020371935354
"1061",1,1,4,2,2,0.0899219178166713,-3.31052980627778
"1062",1,1,4,2,3,0.0899212011273906,-3.31106874372223
"1063",1,1,4,3,1,0.0899243329663056,-3.31004543262717
"1064",1,1,4,3,2,0.0899221313039917,-3.31037152480157
"1065",1,1,4,3,3,0.0899179163275332,-3.31142752779871
"1066",1,1,5,0,2,0.0899967755061221,-2.80679930916155
"1067",1,1,5,0,3,0.0900082685574867,-2.80841958265664
"1068",1,1,5,1,1,0.0898984209729632,-3.31009733903529
"1069",1,1,5,1,2,0.0898971089584854,-3.30996623095423
"1070",1,1,5,1,3,0.0899085307787284,-3.31007261016256
"1071",1,1,5,2,0,0.350068818282307,-0.57343168444448
"1072",1,1,5,2,1,0.0898984232451272,-3.30993905268021
"1073",1,1,5,2,2,0.0899032770929587,-3.31025828130182
"1074",1,1,5,2,3,0.0899001089531039,-3.31079943802709
"1075",1,1,5,3,0,0.0899611181952081,-3.09879894973161
"1076",1,1,5,3,1,0.089905429184545,-3.30978020147986
"1077",1,1,5,3,2,0.089900205116231,-3.31010010647669
"1078",1,1,5,3,3,0.0898939952927681,-3.31116168562334
"1079",1,1,6,0,1,0.0899843127835545,-2.8034609543211
"1080",1,1,6,0,3,0.0899788326460962,-2.80827919928961
"1081",1,1,6,1,0,0.498919557907323,21.2611296959898
"1082",1,1,6,1,1,0.0899007371990359,-3.30980655323035
"1083",1,1,6,1,2,0.0899045316064457,-3.30967483613442
"1084",1,1,6,1,3,0.0899021141080909,-3.30978154266884
"1085",1,1,6,2,1,0.0899002101660768,-3.30964833063034
"1086",1,1,6,2,2,0.089900459085826,-3.30997807787953
"1087",1,1,6,2,3,0.0898978999441179,-3.31051647073491
"1088",1,1,6,3,1,0.0899013807336857,-3.30948989663509
"1089",1,1,6,3,2,0.089901693710946,-3.30981973829633
"1090",1,1,6,3,3,0.0898950646527903,-3.31087466585805
"1091",1,1,7,0,1,0.0899363590881064,-2.80338324488043
"1092",1,1,7,0,2,0.0899325370654349,-2.80659559525687
"1093",1,1,7,0,3,0.0899347864494065,-2.80822035838519
"1094",1,1,7,1,1,0.0898871496866971,-3.30952399163233
"1095",1,1,7,1,2,0.0898854019246873,-3.30940042872144
"1096",1,1,7,1,3,0.0898843978687014,-3.30950812338209
"1097",1,1,7,2,0,1.3919720263194,18.7720898256814
"1098",1,1,7,2,1,0.0898852352490016,-3.30937266057616
"1099",1,1,7,2,2,0.0898994077930445,-3.30968859457822
"1100",1,1,7,2,3,0.089886539554386,-3.31023366200611
"1101",1,1,7,3,1,0.0898852050524061,-3.30921437569655
"1102",1,1,7,3,2,0.0898904555429228,-3.30953222760081
"1103",1,1,7,3,3,0.0898853749376098,-3.31059574652425
"1104",1,2,0,0,1,0.0899613655374603,-2.80522966062303
"1105",1,2,0,0,2,0.0899613907928938,-2.80686876296928
"1106",1,2,0,0,3,0.0899612994389986,-2.80850620906522
"1107",1,2,0,1,0,0.089852240879224,-2.93956208827474
"1108",1,2,0,1,1,0.0898763849680935,-3.31082439760437
"1109",1,2,0,1,2,0.0898760490782353,-3.31069479410051
"1110",1,2,0,1,3,0.0898749299062959,-3.31069455597452
"1111",1,2,0,2,0,0.0898689244251582,-3.01828810014555
"1112",1,2,0,2,1,0.0898763894619668,-3.31066610814585
"1113",1,2,0,2,2,0.0898766957272927,-3.3109804177057
"1114",1,2,0,2,3,0.0898757724602736,-3.31141224060817
"1115",1,2,0,3,0,0.0898991767704446,-3.0989874791466
"1116",1,2,0,3,1,0.0898765037617881,-3.31039775551087
"1117",1,2,0,3,2,0.0898768159466622,-3.31071143046775
"1118",1,2,0,3,3,0.0898783180393272,-3.31176833306676
"1119",1,2,1,0,1,0.0899758441351243,-2.80353912664977
"1120",1,2,1,0,2,0.0899754681177898,-2.80672793073259
"1121",1,2,1,0,3,0.089974758881955,-2.80836399401454
"1122",1,2,1,1,0,0.0899460660070449,-2.93888751949453
"1123",1,2,1,1,1,0.0898400610892026,-3.31073176562612
"1124",1,2,1,1,2,0.0898402183604885,-3.31060109600329
"1125",1,2,1,1,3,0.0898396835020823,-3.31059927219542
"1126",1,2,1,2,0,0.0899072560269009,-3.01833667812172
"1127",1,2,1,2,1,0.0898400918713297,-3.31057349217525
"1128",1,2,1,2,2,0.0898387486483045,-3.31089296280593
"1129",1,2,1,2,3,0.0898376644603004,-3.31132670965288
"1130",1,2,1,3,1,0.0898400879520015,-3.31030526082756
"1131",1,2,1,3,2,0.0898388310498299,-3.31062412426434
"1132",1,2,1,3,3,0.0898389739064699,-3.311685783482
"1133",1,2,2,0,1,0.0899089324675043,-2.80350941297008
"1134",1,2,2,0,2,0.089913011373422,-2.80668887439755
"1135",1,2,2,0,3,0.0899863006875297,-2.80822212108755
"1136",1,2,2,1,1,0.0898925941749848,-3.31074804460853
"1137",1,2,2,1,2,0.0898922888868632,-3.31061705472207
"1138",1,2,2,1,3,0.0898916514161996,-3.31061462525853
"1139",1,2,2,2,0,0.0898883025528022,-3.01691003479148
"1140",1,2,2,2,1,0.089892494940826,-3.3105897598517
"1141",1,2,2,2,2,0.0898934309358284,-3.3109096828542
"1142",1,2,2,2,3,0.0898921304989468,-3.31133910791561
"1143",1,2,2,3,0,0.0899111121107316,-3.09873461384382
"1144",1,2,2,3,1,0.0898927746954889,-3.31032162732274
"1145",1,2,2,3,2,0.0898932241342976,-3.31064096561605
"1146",1,2,2,3,3,0.0898929644517087,-3.31169476854616
"1147",1,2,3,0,2,0.0899277865950321,-2.80654548253493
"1148",1,2,3,0,3,0.0901418470279209,-2.80856088426033
"1149",1,2,3,1,1,0.0898945150811564,-3.31047995068803
"1150",1,2,3,1,2,0.0898931089859101,-3.31034880154188
"1151",1,2,3,1,3,0.0898951199381037,-3.31045643478886
"1152",1,2,3,2,1,0.0898943367938815,-3.31032165910864
"1153",1,2,3,2,2,0.089905954047491,-3.3106416116904
"1154",1,2,3,2,3,0.0899102543472488,-3.31118232155318
"1155",1,2,3,3,0,0.0898909950370172,-3.09893725983403
"1156",1,2,3,3,1,0.0898949156293081,-3.31016337987962
"1157",1,2,3,3,2,0.0899060859649609,-3.31048331406409
"1158",1,2,3,3,3,0.0898947486003101,-3.31153650303055
"1159",1,2,4,0,2,0.0898822589905239,-2.80644505185515
"1160",1,2,4,0,3,0.0900261521667381,-2.8085661136241
"1161",1,2,4,1,1,0.0899153987850353,-3.31020013579444
"1162",1,2,4,1,2,0.0899125206666266,-3.31006920065344
"1163",1,2,4,1,3,0.0899131231998021,-3.31017605806397
"1164",1,2,4,2,1,0.0899178067272661,-3.31004213373012
"1165",1,2,4,2,2,0.0899130724717418,-3.31037077020888
"1166",1,2,4,2,3,0.0899131919261623,-3.3109085916516
"1167",1,2,4,3,0,0.0899118370663089,-3.09862998222494
"1168",1,2,4,3,1,0.0899127044177757,-3.30988383864605
"1169",1,2,4,3,2,0.0899133356255815,-3.31021249415141
"1170",1,2,4,3,3,0.0899086756312075,-3.31127098393637
"1171",1,2,5,0,2,0.0899667689378418,-2.8074675641317
"1172",1,2,5,0,3,0.0895266853068294,-2.81119105644122
"1173",1,2,5,1,1,0.0899049592776405,-3.30993925714506
"1174",1,2,5,1,2,0.0899155297495638,-3.30980518000146
"1175",1,2,5,1,3,0.0899075234483454,-3.30991547760349
"1176",1,2,5,2,1,0.0899018337481928,-3.30978084787645
"1177",1,2,5,2,2,0.0898952716405818,-3.31009913952104
"1178",1,2,5,2,3,0.0899110527159328,-3.31063797868034
"1179",1,2,5,3,1,0.0899149212700727,-3.30961993595344
"1180",1,2,5,3,2,0.0899079771703415,-3.30993976105156
"1181",1,2,5,3,3,0.0899096512565598,-3.3110243992023
"1182",1,2,6,0,1,0.0896431995362534,-2.80689052732521
"1183",1,2,6,0,2,0.0899996230908579,-2.80650491423584
"1184",1,2,6,0,3,0.0899569930787665,-2.80860728124955
"1185",1,2,6,1,1,0.0899013062404582,-3.30964850287146
"1186",1,2,6,1,2,0.0899018754209233,-3.30951915744432
"1187",1,2,6,1,3,0.0899034464707259,-3.30962667391645
"1188",1,2,6,2,1,0.08989721037111,-3.30948961277719
"1189",1,2,6,2,2,0.0898988063045912,-3.30982186530058
"1190",1,2,6,2,3,0.0898962401925927,-3.31036125571357
"1191",1,2,6,3,1,0.0899011239120866,-3.30933468977144
"1192",1,2,6,3,2,0.089901300233715,-3.3096615622169
"1193",1,2,6,3,3,0.0897341146876058,-3.31119304230753
"1194",1,2,7,0,2,0.089999871443265,-2.8094714785806
"1195",1,2,7,0,3,0.0903298589437763,-2.8090144761632
"1196",1,2,7,1,0,0.535037600522639,20.0465527833045
"1197",1,2,7,1,1,0.0898300073212408,-3.30999177668562
"1198",1,2,7,1,2,0.0898879564035638,-3.30923844744116
"1199",1,2,7,1,3,0.0898387600155666,-3.31006533263393
"1200",1,2,7,2,1,0.0898936643133401,-3.30920716886173
"1201",1,2,7,2,2,0.0898920367871336,-3.30953003623492
"1202",1,2,7,2,3,0.0902088810627288,-3.31051732808458
"1203",1,2,7,3,1,0.0898871741806007,-3.30905305474077
"1204",1,2,7,3,2,0.0899026023915614,-3.30937125196361
"1205",1,2,7,3,3,0.0898945218257781,-3.31043381248069
"1206",1,3,0,0,2,0.0899820951197024,-2.80673283640074
"1207",1,3,0,0,3,0.0899822237930118,-2.80836505995288
"1208",1,3,0,1,1,0.0898248989741297,-3.31068723839201
"1209",1,3,0,1,2,0.0898248997416209,-3.31055558227785
"1210",1,3,0,1,3,0.0898245152839509,-3.31066151645719
"1211",1,3,0,2,0,0.0897722505799451,-3.01890406571932
"1212",1,3,0,2,1,0.0898248920625607,-3.31052895553387
"1213",1,3,0,2,2,0.0898241416525358,-3.31085032954839
"1214",1,3,0,2,3,0.0898240598158647,-3.31139204114079
"1215",1,3,0,3,0,0.089821573035234,-3.09908443380609
"1216",1,3,0,3,1,0.0898248788537212,-3.31037065458778
"1217",1,3,0,3,2,0.0898241359688184,-3.31069204665665
"1218",1,3,0,3,3,0.0898252876051264,-3.3117560753649
"1219",1,3,1,0,1,0.0899807760853229,-2.80339814597422
"1220",1,3,1,0,2,0.0899807931722708,-2.80657493394384
"1221",1,3,1,0,3,0.0899928512070053,-2.80823460955747
"1222",1,3,1,1,0,0.0898891845249206,-2.93946684355082
"1223",1,3,1,1,1,0.0898611034020363,-3.3105707029552
"1224",1,3,1,1,2,0.0898607311321557,-3.31043921620689
"1225",1,3,1,1,3,0.0898600274770869,-3.31054473156035
"1226",1,3,1,2,0,0.0899149628657123,-3.01808744566638
"1227",1,3,1,2,1,0.0898609588918522,-3.31041240915572
"1228",1,3,1,2,2,0.0898595330872799,-3.31073148983419
"1229",1,3,1,2,3,0.0898568371544202,-3.31126936361315
"1230",1,3,1,3,0,0.0896548562515652,-3.09924415270355
"1231",1,3,1,3,1,0.0898608188511501,-3.31025414248903
"1232",1,3,1,3,2,0.0898598101269304,-3.31057320677971
"1233",1,3,1,3,3,0.0898609666852461,-3.31163638437728
"1234",1,3,2,0,1,0.0911361433297373,12.6039234814825
"1235",1,3,2,0,2,0.0901322450297013,-2.80662387666046
"1236",1,3,2,0,3,0.0898963149100847,-2.80812257166396
"1237",1,3,2,1,0,0.497738891131981,2.13425129810384
"1238",1,3,2,1,1,0.0898972189155005,-3.31047940610733
"1239",1,3,2,1,2,0.0898957574259513,-3.31034821820693
"1240",1,3,2,1,3,0.08989794709247,-3.31045594028897
"1241",1,3,2,2,0,0.0898794707699286,-3.01812419802751
"1242",1,3,2,2,1,0.0898991496163481,-3.31032109665041
"1243",1,3,2,2,2,0.0899097983756248,-3.31064137721004
"1244",1,3,2,2,3,0.0899132656013376,-3.31118225718432
"1245",1,3,2,3,1,0.0898978045349678,-3.31016284150073
"1246",1,3,2,3,2,0.0899091471821872,-3.31048309589718
"1247",1,3,2,3,3,0.0898980565277289,-3.31153606028016
"1248",1,3,3,0,2,0.0900897715955537,-2.8065908694792
"1249",1,3,3,0,3,0.089520856788734,-2.81082443312671
"1250",1,3,3,1,1,0.0898901255574784,-3.31032070148688
"1251",1,3,3,1,2,0.0898896515984492,-3.31018955644199
"1252",1,3,3,1,3,0.0898912988514085,-3.31029727339094
"1253",1,3,3,2,0,0.0899405779727762,-3.01777399844597
"1254",1,3,3,2,1,0.0899175094749251,-3.3101876125794
"1255",1,3,3,2,2,0.0898929161064951,-3.31048157621754
"1256",1,3,3,2,3,0.0899109302021781,-3.3110242993088
"1257",1,3,3,3,1,0.089892470318233,-3.31000428065162
"1258",1,3,3,3,2,0.0899004669340988,-3.31032417208773
"1259",1,3,3,3,3,0.0899072152532133,-3.3113794223884
"1260",1,3,4,0,1,0.0899519177744642,-2.80380409699324
"1261",1,3,4,0,2,0.0901210242948039,-2.80652446381661
"1262",1,3,4,0,3,0.0901512816547391,-2.80659668822089
"1263",1,3,4,1,1,0.089865531593795,-3.31031563197081
"1264",1,3,4,1,2,0.0898654399195571,-3.31018475410073
"1265",1,3,4,1,3,0.0898036554148949,-3.31024509601472
"1266",1,3,4,2,1,0.0898652968315724,-3.31015734749763
"1267",1,3,4,2,2,0.0897982367118115,-3.31042420290934
"1268",1,3,4,2,3,0.0898663249570228,-3.31100572058933
"1269",1,3,4,3,0,0.089929588649734,-3.09809176705293
"1270",1,3,4,3,1,0.0897788821727558,-3.30986853790459
"1271",1,3,4,3,2,0.0897767106756548,-3.31014059217944
"1272",1,3,4,3,3,0.0898024532077683,-3.31131823374092
"1273",1,3,5,0,2,0.0900907243691311,-2.80705437346363
"1274",1,3,5,0,3,0.0900189739945505,-2.80765860959145
"1275",1,3,5,1,1,0.0895422096236428,-3.31004429958455
"1276",1,3,5,1,2,0.0895460832712652,-3.30991533997918
"1277",1,3,5,1,3,0.0897996984802538,-3.31025156875068
"1278",1,3,5,2,1,0.0898214068688669,-3.30998501367215
"1279",1,3,5,2,2,0.0899457423841073,-3.31016432570779
"1280",1,3,5,2,3,0.0900178770652647,-3.31112792053192
"1281",1,3,5,3,0,0.138300278474043,-2.23013545842031
"1282",1,3,5,3,1,0.090014718779694,-3.31008239613969
"1283",1,3,5,3,2,0.0897897980298785,-3.3102885156908
"1284",1,3,5,3,3,0.0900224638505444,-3.3115378747212
"1285",1,3,6,0,1,0.0896690316861066,-2.80802075480909
"1286",1,3,6,0,2,0.0896725567766685,-2.80932616205694
"1287",1,3,6,0,3,0.0896331260586716,-2.81127971766939
"1288",1,3,6,1,0,0.0896339545297822,78.3189627655768
"1289",1,3,6,1,1,0.0895114081026826,-3.30973395460938
"1290",1,3,6,1,2,0.0895148180904263,-3.30960450224545
"1291",1,3,6,1,3,0.0895211710306676,-3.30971547907644
"1292",1,3,6,2,0,0.181257655304875,-1.10556727131928
"1293",1,3,6,2,1,0.0898674643839649,-3.31000170378409
"1294",1,3,6,2,2,0.0897941746618154,-3.30998274292356
"1295",1,3,6,2,3,0.0895004937263829,-3.31047206522963
"1296",1,3,6,3,1,0.0897793268420032,-3.30950566895165
"1297",1,3,6,3,2,0.0900507920817805,-3.31016839219147
"1298",1,3,6,3,3,0.0901896654679071,-3.31097163395126
"1299",1,3,7,0,3,0.090112116830425,-2.80821802738945
"1300",1,3,7,1,0,6.97382323156713,21.1037275940169
"1301",1,3,7,1,1,0.0898203278608616,-3.3099294519128
"1302",1,3,7,1,2,0.0898245696330675,-3.30979844264045
"1303",1,3,7,1,3,0.0898102008269728,-3.30990038388202
"1304",1,3,7,2,1,0.0898209155436297,-3.30977116596766
"1305",1,3,7,2,2,0.0898090763793068,-3.3101081246281
"1306",1,3,7,2,3,0.0898475551047374,-3.31032849946377
"1307",1,3,7,3,1,0.0898209741196708,-3.30961287875736
"1308",1,3,7,3,2,0.089871540421832,-3.30922469240548
"1309",1,3,7,3,3,0.0898188156795169,-3.31103090581101
"1310",1,4,0,0,1,0.0899245764253647,-2.80342722647795
"1311",1,4,0,0,2,0.0899688300139204,-2.80658099629074
"1312",1,4,0,0,3,0.0899693160292631,-2.80821381310369
"1313",1,4,0,1,0,0.0899695508087331,-2.93949973152507
"1314",1,4,0,1,1,0.0899091377376247,-3.31049239370378
"1315",1,4,0,1,2,0.0899094210528422,-3.31036140936512
"1316",1,4,0,1,3,0.0899093263239309,-3.31046745872424
"1317",1,4,0,2,1,0.0899090609919406,-3.31033412423739
"1318",1,4,0,2,2,0.0899060317128027,-3.31065940890501
"1319",1,4,0,2,3,0.0899027170558906,-3.31119360344332
"1320",1,4,0,3,0,0.0899352717540699,-3.09907574629326
"1321",1,4,0,3,1,0.0899090724311412,-3.31017582016551
"1322",1,4,0,3,2,0.0899060093287158,-3.31050112690666
"1323",1,4,0,3,3,0.0899038874294331,-3.31156378287814
"1324",1,4,1,0,1,0.0900582544977173,-2.80337335851149
"1325",1,4,1,0,2,0.090024668468683,-2.80648110064758
"1326",1,4,1,0,3,0.0900631774172859,-2.80813816245724
"1327",1,4,1,1,0,0.0900353225621965,-2.93980437487169
"1328",1,4,1,1,1,0.0899249471194404,-3.31036210886028
"1329",1,4,1,1,2,0.089925200245782,-3.31023122014534
"1330",1,4,1,1,3,0.0899257223146428,-3.31034017908566
"1331",1,4,1,2,1,0.0899249682549396,-3.31020381899105
"1332",1,4,1,2,2,0.0899226631344619,-3.31053087460411
"1333",1,4,1,2,3,0.0899218585937292,-3.31107085768277
"1334",1,4,1,3,0,0.0896243251553274,-3.09930016806024
"1335",1,4,1,3,1,0.0899245244435518,-3.31004554675665
"1336",1,4,1,3,2,0.0899226925779818,-3.310372592501
"1337",1,4,1,3,3,0.0899185871422589,-3.31142860368503
"1338",1,4,2,0,2,0.0899369429373672,-2.80634846320976
"1339",1,4,2,0,3,0.0899166497719751,-2.80806437478038
"1340",1,4,2,1,1,0.0899148112799682,-3.31020028893643
"1341",1,4,2,1,2,0.0899163037422292,-3.31006890329512
"1342",1,4,2,1,3,0.0899115784443242,-3.3101756091755
"1343",1,4,2,2,1,0.0899250721185481,-3.31004554110431
