Date,XUDLUSS,XUDLNKD,XUDLSFS,XUDLJYD,XUDLSKD,XUDLDKD,XUDLCDD,XUDLNDD,XUDLZRD,XUDLHDD,XUDLSGD,XUDLERD
2022-08-25,1.1826,9.6762,1.1399,136.71,10.5649,7.4518,,1.6075,16.7663,7.8463,1.3895,1.0019
2022-08-26,1.1792,9.6913,1.1358,137.3,10.5971,7.4269,,1.6194,16.805,7.8469,1.3918,0.9985
2022-08-30,1.1631,9.8298,1.1354,138.91,10.7083,7.4458,,1.6319,16.9688,7.849,1.3985,1.0011
2022-08-31,1.1638,9.9234,1.1358,138.63,10.6328,7.3968,,1.6311,17.0438,7.8489,1.3953,0.9945
2022-09-01,1.1526,10.0453,1.135,140.05,10.8046,7.4851,,1.6474,17.2963,7.8485,1.4027,1.0064
2022-09-02,1.1584,9.9524,1.1344,140.04,10.6995,7.4171,,1.6295,17.2063,7.8495,1.3987,0.9974
2022-09-05,1.1507,9.96,1.1294,140.56,10.7984,7.4965,,1.6412,17.1788,7.8492,1.4043,1.0081
2022-09-06,1.1529,10.0061,1.1345,142.71,10.7946,7.5085,,1.6529,17.2763,7.8499,1.4064,1.0097
2022-09-07,1.1467,10.0455,1.1259,144.49,10.7612,7.4744,,1.6578,17.3325,7.8499,1.4079,1.0051
2022-09-08,1.1491,10.0819,1.1184,143.96,10.7492,7.4683,,1.6537,17.4838,7.8493,1.4065,1.0043
2022-09-09,1.1583,9.9231,1.1137,142.43,10.6137,7.4052,,1.6375,17.2763,7.849,1.3994,0.9958
2022-09-12,1.1704,9.8389,1.114,142.39,10.4832,7.3411,,1.6258,17.1025,7.8487,1.3951,0.9872
2022-09-13,1.1541,10.0582,1.1089,144.22,10.6319,7.4252,,1.6592,17.3825,7.8492,1.4054,0.9985
2022-09-14,1.158,10.0833,1.1118,142.64,10.6726,7.4375,,1.6617,17.445,7.8492,1.4044,1.0001
2022-09-15,1.149,10.1504,1.1038,143.47,10.7133,7.4393,,1.6714,17.5238,7.849,1.4089,1.0004
2022-09-16,1.1431,10.2077,1.1,142.97,10.7402,7.4142,,1.6728,17.6413,7.8497,1.4068,0.9969
2022-09-20,1.1415,10.3135,1.1014,143.73,10.8688,7.441,,1.6926,17.7013,7.8496,1.4102,1.0006
2022-09-21,1.1333,10.2981,1.0935,144.08,11.0181,7.5275,,1.7013,17.74,7.85,1.4158,1.0122
2022-09-22,1.1265,10.4292,1.1059,142.07,11.0899,7.5757,,1.712,17.635,7.8493,1.4196,1.0187
2022-09-23,1.0897,10.6129,1.0699,143.28,11.2641,7.6623,,1.7355,17.9275,7.85,1.4289,1.0304
2022-09-26,1.0787,10.7287,1.069,144.35,11.2852,7.7086,,1.7522,18.0688,7.85,1.4347,1.0366
2022-09-27,1.0774,10.76,1.0663,144.7,11.323,7.7293,,1.7658,17.9575,7.85,1.4374,1.0393
2022-09-28,1.0745,10.7989,1.0535,144.56,11.3037,7.7229,,1.7627,17.9213,7.849,1.4393,1.0385
2022-09-29,1.1034,10.7524,1.0824,144.59,11.218,7.6145,,1.7593,18.0313,7.8499,1.436,1.024
2022-09-30,1.117,10.8967,1.0994,144.78,11.098,7.5911,,1.7677,17.9713,7.85,1.4349,1.0209
2022-10-03,1.128,10.7131,1.1177,144.47,11.0225,7.5777,,1.7501,17.8625,7.85,1.4304,1.019
2022-10-04,1.1404,10.5195,1.1192,144.47,10.8946,7.4696,,1.7419,17.6463,7.85,1.4256,1.0043
2022-10-05,1.1245,10.6289,1.1082,144.76,10.9886,7.5481,,1.7569,17.8613,7.8498,1.4287,1.0147
2022-10-06,1.1199,10.6633,1.1078,144.89,11.0801,7.5591,,1.7627,17.8975,7.8499,1.4273,1.0161
2022-10-07,1.1117,10.6794,1.1035,145.15,11.1697,7.6062,,1.774,18.0825,7.85,1.4307,1.0225
2022-10-10,1.1048,10.6854,1.1047,145.72,11.3246,7.6668,,1.7986,18.1325,7.85,1.4376,1.0306
2022-10-11,1.1083,10.7466,1.1053,145.74,11.3415,7.6629,,1.7879,18.1288,7.85,1.4378,1.0301
2022-10-12,1.1072,10.7561,1.1058,146.87,11.3225,7.669,,1.7832,18.2925,7.8501,1.4363,1.0308
2022-10-13,1.1237,10.703,1.1283,147.37,11.3731,7.6573,,1.7957,18.39,7.8499,1.4366,1.0293
2022-10-14,1.1251,10.6571,1.1288,148.38,11.2828,7.6266,,1.7908,18.2125,7.85,1.4246,1.0254
2022-10-17,1.1434,10.5367,1.1394,148.73,11.1828,7.5772,,1.7762,18.0563,7.8499,1.422,1.0187
2022-10-18,1.1322,10.569,1.1261,149.075,11.101,7.5518,,1.7646,18.1363,7.8499,1.4222,1.0152
2022-10-19,1.126,10.6051,1.1304,149.74,11.1824,7.5994,,1.7584,18.2613,7.85,1.4239,1.0216
2022-10-20,1.1319,10.5521,1.1328,149.61,11.1684,7.5576,,1.7431,18.1613,7.8495,1.4189,1.0162
2022-10-21,1.1126,10.6755,1.1253,151.35,11.3535,7.6296,,1.7696,18.4,7.8495,1.4287,1.0257
2022-10-24,1.1314,10.5094,1.132,148.76,11.1715,7.5249,,1.7578,18.4038,7.8499,1.4218,1.0116
2022-10-25,1.1458,10.395,1.1412,147.83,10.9921,7.4707,,1.7367,18.2113,7.85,1.4169,1.0043
2022-10-26,1.16,10.2635,1.1456,146.58,10.886,7.402,,1.7161,17.9588,7.8499,1.4048,0.9952
2022-10-27,1.1581,10.2443,1.1462,146.03,10.913,7.4413,,1.7103,17.9113,7.8492,1.407,1.0002
2022-10-28,1.1592,10.3392,1.155,147.52,10.9671,7.4814,,1.7209,18.1225,7.8496,1.4118,1.005
2022-10-31,1.1514,10.3953,1.1521,148.63,11.0453,7.5316,,1.7215,18.3725,7.8499,1.4152,1.0116
2022-11-01,1.146,10.3523,1.1455,148.12,11.0267,7.5401,,1.712,18.2488,7.8498,1.415,1.0131
2022-11-02,1.1463,10.3733,1.1452,147.12,11.0315,7.5396,,1.7059,18.2063,7.8497,1.413,1.0129
2022-11-03,1.1179,10.5698,1.1329,148.21,11.1892,7.6286,,1.731,18.4125,7.8499,1.4221,1.0249
2022-11-04,1.1277,10.2904,1.1257,147.23,10.9665,7.5214,,1.6981,17.9863,7.85,1.4074,1.0107
2022-11-07,1.1466,10.2398,1.1344,146.46,10.8576,7.4373,,1.6872,17.6925,7.8499,1.4026,0.9998
2022-11-08,1.1564,10.198,1.1388,145.51,10.7418,7.3891,,1.6711,17.6913,7.8499,1.3983,0.9933
2022-11-09,1.1374,10.3579,1.1195,146.31,10.8567,7.4198,,1.6987,17.76,7.8493,1.401,0.9975
2022-11-10,1.1678,10.1125,1.1296,141.61,10.6168,7.3069,,1.6628,17.4363,7.8466,1.3861,0.9822
2022-11-11,1.1774,9.9185,1.1136,139.13,10.3819,7.2048,,1.638,17.2588,7.8371,1.3738,0.9685
2022-11-14,1.1729,10.0039,1.1093,140.41,10.4691,7.2014,,1.6377,17.2825,7.8362,1.3729,0.9681
2022-11-15,1.1895,9.9656,1.1237,139.23,10.4357,7.1737,,1.6189,17.2575,7.825,1.3697,0.9644
2022-11-16,1.1889,9.9993,1.1205,139.36,10.4684,7.1496,,1.6239,17.2263,7.8229,1.3701,0.9612
2022-11-17,1.1778,10.1704,1.1247,140.59,10.6626,7.2001,,1.6431,17.4163,7.827,1.3785,0.9681
2022-11-18,1.1927,10.1702,1.1347,139.88,10.595,7.1784,,1.6215,17.2325,7.8233,1.3732,0.9652
2022-11-21,1.1786,10.2881,1.1296,141.91,10.717,7.2622,,1.6404,17.3138,7.802,1.3822,0.9765
2022-11-22,1.188,10.1374,1.1317,141.36,10.6714,7.2318,,1.6268,17.265,7.8168,1.379,0.9724
2022-11-23,1.2065,9.9617,1.1369,139.78,10.4653,7.1665,,1.6041,17.0238,7.8191,1.3783,0.9637
2022-11-24,1.2142,9.9085,1.1458,138.36,10.3937,7.144,,1.5952,17.0125,7.8069,1.3749,0.9606
2022-11-25,1.2095,9.8746,1.1448,139.21,10.4221,7.1456,,1.6026,17.1125,7.818,1.376,0.9609
2022-11-28,1.204,9.9642,1.1375,138.73,10.4784,7.1507,,1.6111,17.1163,7.8179,1.376,0.9615
2022-11-29,1.2002,9.9754,1.1418,138.315,10.5427,7.1795,,1.6104,16.9815,7.8104,1.3736,0.9654
2022-11-30,1.1912,9.9699,1.1351,139.5,10.661,7.222,,1.61,17.0013,7.8059,1.3705,0.971
2022-12-01,1.2267,9.7481,1.1521,135.93,10.3569,7.0919,,1.5684,17.61,7.779,1.3556,0.9536
2022-12-02,1.2216,9.8342,1.1496,135.48,10.4048,7.1007,,1.5691,17.52,7.7838,1.3552,0.9547
2022-12-05,1.2218,9.8732,1.1463,136.28,10.3583,7.0633,,1.5788,17.3413,7.7682,1.3535,0.9498
2022-12-06,1.2223,9.9908,1.149,136.66,10.4017,7.0838,,1.5818,17.3263,7.7742,1.3575,0.9524
2022-12-07,1.2198,10.0076,1.1455,136.71,10.356,7.0804,,1.5686,17.1675,7.7871,1.3555,0.9519
2022-12-08,1.2219,9.9829,1.1437,136.49,10.35,7.0546,,1.5706,17.165,7.7833,1.3539,0.9484
2022-12-09,1.2295,9.9796,1.1471,136.6,10.3349,7.0559,,1.5605,17.3588,7.7836,1.3521,0.9487
2022-12-12,1.2253,10.0008,1.1469,137.41,10.354,7.0673,,1.5681,17.5913,7.7761,1.3552,0.9502
2022-12-13,1.2395,9.7634,1.1485,135.16,10.2044,6.9919,,1.5404,17.24,7.7778,1.3462,0.9399
2022-12-14,1.2404,9.7577,1.146,134.87,10.2027,6.9868,,1.5506,17.1888,7.7736,1.3473,0.9393
2022-12-15,1.222,9.8357,1.1346,137.61,10.3087,6.9854,,1.5706,17.4413,7.7757,1.3586,0.939
2022-12-16,1.2153,9.9072,1.133,136.64,10.3945,7.0057,,1.5708,17.6838,7.782,1.3586,0.9419
2022-12-19,1.213,9.9398,1.1322,136.98,10.4159,7.0312,,1.5758,17.34,7.7761,1.3581,0.9452
2022-12-20,1.2139,9.89,1.124,131.39,10.4107,6.9918,,1.58,17.3125,7.7869,1.3503,0.9398
2022-12-21,1.2109,9.8389,1.1217,131.98,10.4053,7.0052,,1.5876,17.1725,7.7913,1.3505,0.942
2022-12-22,1.203,9.8663,1.1193,132.25,10.4565,7.0145,,1.5987,17.1575,7.7949,1.3529,0.9432
2022-12-23,1.207,9.8622,1.1229,132.73,10.4655,7.007,,1.5893,17.0813,7.8014,1.3506,0.9422
2022-12-28,1.2037,9.8906,1.1174,134.19,10.4578,7.0043,,1.581,17.1263,7.7907,1.3489,0.9419
2022-12-29,1.2055,9.8842,1.113,133.22,10.4549,6.9707,,1.5768,16.8838,7.7948,1.3457,0.9374
2022-12-30,1.2039,9.8394,1.1108,131.75,10.3761,6.9656,,1.5755,16.9325,7.7933,1.3403,0.9367
2023-01-03,1.2008,10.0382,1.1266,130.76,10.5474,7.0454,,1.5992,16.9638,7.8131,1.3437,0.9473
2023-01-04,1.2041,10.0991,1.1196,132.07,10.5144,7.0166,,1.5858,16.895,7.8192,1.3421,0.9434
2023-01-05,1.1879,10.2613,1.1139,133.91,10.6974,7.0712,,1.6085,17.2588,7.8088,1.3461,0.9508
2023-01-06,1.2047,10.033,1.1217,132.44,10.5752,7.0155,,1.583,17.1913,7.8071,1.3396,0.9432
2023-01-09,1.2193,9.8723,1.1198,131.95,10.3862,6.9252,,1.5645,16.94,7.8032,1.328,0.9311
2023-01-10,1.2148,9.9972,1.1213,132.19,10.4316,6.9329,,1.5721,17.0425,7.8074,1.3327,0.9321
2023-01-11,1.213,10.0028,1.1282,132.5,10.4762,6.9148,,1.5746,16.9625,7.8112,1.3316,0.9296
2023-01-12,1.2177,9.9196,1.1319,129.65,10.4565,6.8773,,1.5684,16.8113,7.809,1.3254,0.9246
2023-01-13,1.2215,9.8758,1.1315,127.52,10.3962,6.8699,,1.5699,16.79,7.8088,1.3203,0.9234
2023-01-16,1.2206,9.9065,1.1305,128.54,10.4252,6.8716,,1.5649,16.9725,7.8104,1.3213,0.9238
2023-01-17,1.228,9.8614,1.1305,128.15,10.3946,6.8864,,1.5538,17.0975,7.8198,1.3206,0.9258
2023-01-18,1.2394,9.8374,1.1316,128.37,10.2529,6.867,,1.5451,16.96,7.8213,1.3172,0.923
2023-01-19,1.2359,9.9349,1.1333,128.47,10.3664,6.8956,,1.5667,17.3513,7.8286,1.324,0.9268
2023-01-20,1.2369,9.8966,1.1388,129.92,10.307,6.8691,,1.5487,17.1463,7.8255,1.3203,0.9233
2023-01-23,1.2368,9.8039,1.1413,130.64,10.2364,6.8484,,1.5418,17.1663,7.8301,1.3193,0.9206
2023-01-24,1.2315,9.8665,1.1368,130.09,10.2179,6.8403,,1.5378,17.21,7.831,1.3202,0.9195
2023-01-25,1.2358,9.9333,1.1372,129.6,10.256,6.8245,,1.5475,17.16,7.832,1.3147,0.9174
2023-01-26,1.2356,9.9088,1.1392,130.45,10.3215,6.8525,,1.5473,17.2263,7.8272,1.3135,0.9213
2023-01-27,1.2358,9.8921,1.141,129.99,10.3312,6.8627,,1.5449,17.235,7.8288,1.3131,0.9226
2023-01-30,1.2379,9.9336,1.1426,130.33,10.3693,6.8432,,1.5415,17.345,7.8338,1.3129,0.9199
2023-01-31,1.2307,9.9874,1.1303,130.02,10.4698,6.8496,,1.5475,17.4163,7.8379,1.3143,0.9207
2023-02-01,1.2326,9.9861,1.1272,129.25,10.4235,6.8132,,1.5533,17.1888,7.8417,1.3122,0.9157
2023-02-02,1.2298,9.9975,1.1185,128.36,10.3167,6.7936,,1.5361,17.03,7.8424,1.3082,0.9133
2023-02-03,1.2105,10.1228,1.117,131.08,10.478,6.8562,,1.5676,17.4263,7.8453,1.3198,0.921
2023-02-06,1.2013,10.3422,1.115,132.85,10.6255,6.9358,,1.5929,17.6675,7.8465,1.3286,0.9318
2023-02-07,1.2015,10.3797,1.1091,131.2,10.6168,6.9553,,1.5865,17.6088,7.8476,1.326,0.9346
2023-02-08,1.2077,10.3142,1.1122,131.46,10.6064,6.9394,,1.5855,17.7763,7.8497,1.326,0.9325
2023-02-09,1.2169,10.1189,1.1189,130.92,10.3055,6.9154,,1.5736,17.7125,7.8498,1.3227,0.9292
2023-02-10,1.2074,10.1295,1.1158,131.35,10.4458,6.9752,,1.5835,17.9325,7.8498,1.3299,0.9366
2023-02-13,1.2137,10.1006,1.1178,132.77,10.3867,6.9495,,1.5723,17.8497,7.85,1.3301,0.9327
2023-02-14,1.2156,10.1535,1.1211,132.84,10.3751,6.9546,,1.5805,17.9263,7.85,1.3298,0.9332
2023-02-15,1.2003,10.2256,1.1109,134.28,10.4351,6.98,,1.5959,18.075,7.8488,1.3374,0.9367
2023-02-16,1.2011,10.253,1.1121,134.19,10.4441,6.9788,,1.5985,18.1563,7.8495,1.3366,0.9369
2023-02-17,1.1998,10.3157,1.1131,134.29,10.4765,6.9794,,1.6049,18.0675,7.8447,1.3372,0.9374
2023-02-20,1.2028,10.2405,1.1107,134.07,10.3391,6.9674,,1.5985,18.1188,7.8331,1.3354,0.9359
2023-02-21,1.2139,10.2572,1.1237,134.74,10.3063,6.9681,,1.6041,18.2413,7.8448,1.3377,0.936
2023-02-22,1.2067,10.3265,1.122,134.61,10.3988,7.0052,,1.6041,18.1713,7.8447,1.3397,0.941
2023-02-23,1.2023,10.3105,1.1223,134.85,10.4288,7.0259,,1.608,18.2438,7.8463,1.3431,0.9438
2023-02-24,1.1941,10.415,1.1223,136.39,10.4914,7.0612,,1.6239,18.4363,7.8486,1.349,0.9487
2023-02-27,1.2031,10.3499,1.1273,136.11,10.4103,7.0202,,1.6221,18.385,7.8453,1.3468,0.9432
2023-02-28,1.2107,10.3456,1.1348,136.21,10.4351,7.0173,,1.6139,18.3588,7.8495,1.3461,0.9429
2023-03-01,1.2007,10.3954,1.1276,136.12,10.4456,6.973,,1.5985,18.1713,7.8495,1.342,0.937
2023-03-02,1.1954,10.436,1.1255,136.7,10.4973,7.0154,,1.608,18.1675,7.8495,1.3478,0.9427
2023-03-03,1.1977,10.4411,1.1254,136.33,10.5095,7.0218,,1.6134,18.19,7.8499,1.3478,0.9435
2023-03-06,1.2002,10.468,1.1222,136.145,10.4929,6.9944,,1.6158,18.2525,7.8497,1.3452,0.9397
2023-03-07,1.1872,10.6506,1.1166,136.83,10.6784,7.0322,,1.6287,18.525,7.8499,1.3521,0.9449
2023-03-08,1.1837,10.6335,1.0553,136.9,10.6823,7.0514,,1.6349,18.5436,7.8499,1.3522,0.9476
2023-03-09,1.1892,10.6323,1.1148,136.235,10.7198,7.0381,,1.6295,18.5616,7.8499,1.3515,0.9458
2023-03-10,1.2102,10.5744,1.1128,134.32,10.6259,6.9632,,1.6202,18.215,7.8495,1.3484,0.9355
2023-03-13,1.2159,10.5223,1.1089,133.16,10.5782,6.9372,,1.6028,18.1863,7.8418,1.3476,0.9319
2023-03-14,1.2146,10.5521,1.1099,134.33,10.4794,6.9439,,1.6069,18.1825,7.8484,1.3447,0.9327
2023-03-15,1.2028,10.8153,1.1117,132.71,10.6383,7.0665,,1.6179,18.4163,7.8496,1.3518,0.9491
2023-03-16,1.2109,10.8022,1.1261,133.03,10.5075,7.0122,,1.6205,18.3663,7.8499,1.3468,0.9415
2023-03-17,1.214,10.7068,1.1272,132.04,10.4983,6.9931,,1.6005,18.4325,7.8495,1.3424,0.9393
2023-03-20,1.2255,10.6677,1.1358,131.61,10.3768,6.9432,,1.6013,18.5338,7.8429,1.3388,0.9326
2023-03-21,1.2196,10.5585,1.1267,132.25,10.3468,6.9136,,1.6202,18.58,7.8465,1.3382,0.9285
2023-03-22,1.2232,10.4841,1.1297,132.67,10.3474,6.8998,,1.6077,18.3238,7.8473,1.3332,0.9265
2023-03-23,1.2316,10.3781,1.1265,131.01,10.2531,6.8425,,1.5929,18.1438,7.8497,1.3264,0.9188
2023-03-24,1.2224,10.5,1.1224,130.66,10.4321,6.9254,,1.6111,18.1613,7.8497,1.3321,0.9293
2023-03-27,1.2274,10.5087,1.125,131.5,10.3919,6.9108,,1.6155,18.3038,7.8499,1.3325,0.9275
2023-03-28,1.2327,10.3918,1.134,130.97,10.3517,6.8769,,1.601,18.1663,7.85,1.3278,0.923
2023-03-29,1.2311,10.4252,1.1322,132.5,10.4141,6.8789,,1.6067,18.0813,7.8499,1.3291,0.9234
2023-03-30,1.238,10.4051,1.1307,132.73,10.356,6.8261,,1.5985,17.86,7.85,1.3281,0.9164
2023-03-31,1.2364,10.4683,1.1291,133.08,10.3657,6.8541,,1.598,17.7425,7.85,1.3295,0.92
2023-04-03,1.2397,10.3063,1.1317,132.34,10.3825,6.8431,,1.5893,17.8113,7.85,1.3282,0.9184
2023-04-04,1.2516,10.2808,1.1357,131.8,10.2667,6.7929,,1.5848,17.9113,7.8493,1.3254,0.9117
2023-04-05,1.245,10.44,1.1265,130.9,10.3992,6.8291,,1.5835,17.9963,7.8499,1.3281,0.9166
2023-04-06,1.2434,10.434,1.1243,131.79,10.429,6.8228,,1.6008,18.2463,7.8499,1.3302,0.9156
2023-04-11,1.2431,10.5893,1.1238,133.51,10.4472,6.8285,,1.6129,18.375,7.8499,1.3327,0.9164
2023-04-12,1.2466,10.4627,1.1186,133.32,10.3443,6.7878,,1.6093,18.385,7.85,1.3288,0.9109
2023-04-13,1.251,10.3381,1.112,132.42,10.2892,6.7463,,1.5898,18.0925,7.8496,1.3223,0.9053
2023-04-14,1.2444,10.3679,1.1124,133.47,10.3093,6.7691,,1.6075,18.1313,7.85,1.3302,0.9085
2023-04-17,1.2365,10.4755,1.1112,134.52,10.3688,6.8264,,1.621,18.3088,7.8478,1.3354,0.9162
2023-04-18,1.2428,10.4743,1.1156,133.955,10.312,6.7969,,1.6094,18.1725,7.8499,1.3333,0.9122
2023-04-19,1.245,10.5566,1.1185,134.615,10.334,6.7999,,1.609,18.115,7.8499,1.3344,0.9125
2023-04-20,1.2458,10.582,1.1132,134.06,10.3051,6.7889,,1.6137,17.9975,7.8499,1.3322,0.9108
2023-04-21,1.2398,10.6083,1.1079,134.43,10.3153,6.7904,,1.6292,18.0875,7.8481,1.3354,0.9113
2023-04-24,1.2456,10.5684,1.1076,134.41,10.2708,6.7619,,1.6287,18.17,7.8489,1.335,0.9072
2023-04-25,1.2402,10.6623,1.1068,133.85,10.3056,6.7903,,1.6276,18.3988,7.85,1.3387,0.911
2023-04-26,1.2472,10.6147,1.1104,133.33,10.3205,6.7484,,1.6319,18.3788,7.8499,1.3331,0.9053
2023-04-27,1.2494,10.638,1.1185,133.96,10.2929,6.7606,,1.6289,18.2538,7.8499,1.3358,0.9069
2023-04-28,1.2566,10.6967,1.1188,136.18,10.2596,6.7532,,1.6192,18.28,7.8499,1.3341,0.906
2023-05-02,1.2472,10.731,1.1156,136.48,10.2824,6.7903,,1.6147,18.3925,7.85,1.3363,0.911
2023-05-03,1.2533,10.7785,1.1126,135.15,10.2474,6.742,,1.6044,18.2675,7.85,1.331,0.9047
2023-05-04,1.2572,10.7236,1.115,133.9,10.2732,6.7725,,1.5946,18.3238,7.8479,1.3286,0.909
2023-05-05,1.2627,10.5729,1.1265,134.88,10.1734,6.7639,,1.5886,18.4063,7.8477,1.3257,0.9079
2023-05-09,1.2612,10.5754,1.1241,135.06,10.1967,6.7944,,1.581,18.6063,7.8421,1.3283,0.9127
2023-05-10,1.2618,10.5008,1.1222,134.47,10.2265,6.7875,,1.5736,18.8638,7.8292,1.3267,0.9114
2023-05-11,1.2523,10.6576,1.1201,134.43,10.3297,6.8226,,1.586,19.1575,7.8351,1.331,0.9159
2023-05-12,1.2477,10.6921,1.1191,135.35,10.3682,6.8542,,1.6119,19.3113,7.8432,1.3376,0.9204
2023-05-15,1.251,10.6328,1.1201,136.14,10.3636,6.8548,,1.6088,19.05,7.8389,1.3379,0.9204
2023-05-16,1.2494,10.7091,1.1198,136.52,10.4045,6.8536,,1.6038,19.07,7.8379,1.3394,0.9203
2023-05-17,1.2466,10.8225,1.1208,137.42,10.4708,6.8818,,1.6031,19.29,7.8304,1.3432,0.9241
2023-05-18,1.2409,10.9062,1.1234,138.61,10.5826,6.9152,,1.6106,19.3988,7.8284,1.3489,0.9285
2023-05-19,1.2436,10.871,1.1219,138.49,10.5507,6.905,,1.5929,19.4775,7.8168,1.3472,0.927
2023-05-22,1.2423,10.8954,1.117,138.56,10.562,6.8957,,1.5934,19.2525,7.8283,1.3468,0.9259
2023-05-23,1.242,10.9357,1.1179,138.58,10.6202,6.9101,,1.598,19.2013,7.8341,1.3468,0.9278
2023-05-24,1.2367,10.9556,1.1187,139.02,10.7191,6.9208,,1.6369,19.2125,7.8296,1.3493,0.9291
2023-05-25,1.2357,11.0412,1.1195,139.585,10.8258,6.9474,,1.6513,19.66,7.8347,1.3541,0.9326
2023-05-26,1.2332,11.076,1.1188,140.5,10.8005,6.958,,1.6554,19.59,7.8346,1.3529,0.9341
2023-05-30,1.2411,11.1834,1.1217,139.8,10.8678,6.9426,,1.654,19.7125,7.8336,1.3516,0.9321
2023-05-31,1.2394,11.1428,1.1328,139.73,10.8821,6.9844,,1.6686,19.81,7.8283,1.355,0.9379
2023-06-01,1.2524,11.104,1.1379,138.83,10.8498,6.9357,,1.6488,19.6163,7.8317,1.3484,0.9313
2023-06-02,1.2485,11.0187,1.1329,139.65,10.7744,6.9458,,1.6477,19.5138,7.837,1.3482,0.9325
2023-06-05,1.241,11.0485,1.1247,139.71,10.8809,6.9538,,1.6469,19.2688,7.8373,1.3497,0.9336
2023-06-06,1.2408,11.0846,1.1274,139.76,10.9087,6.9674,,1.6491,19.2563,7.8427,1.3491,0.9354
2023-06-07,1.2462,11.0305,1.1313,139.73,10.8699,6.9572,,1.6513,19.09,7.8414,1.3479,0.9339
2023-06-08,1.2535,10.8923,1.1295,138.99,10.8148,6.9181,,1.642,18.86,7.8362,1.3435,0.9285
2023-06-09,1.258,10.7479,1.1348,139.38,10.8316,6.9276,,1.6313,18.7038,7.8396,1.3434,0.9296
2023-06-12,1.251,10.83,1.1377,139.62,10.8137,6.9349,,1.6356,18.5563,7.8339,1.3441,0.9305
2023-06-13,1.2604,10.6346,1.1412,139.82,10.7077,6.8995,,1.6239,18.545,7.8337,1.3407,0.9258
2023-06-14,1.2696,10.5306,1.14,139.43,10.6707,6.8654,,1.6057,18.2738,7.8309,1.3386,0.9212
2023-06-15,1.2743,10.5252,1.1396,140.47,10.6228,6.83,,1.6088,18.3463,7.8226,1.3378,0.9165
2023-06-16,1.2812,10.5652,1.1455,141.5,10.6352,6.8184,,1.6064,18.1675,7.8199,1.338,0.9152
2023-06-19,1.2796,10.6738,1.1468,141.84,10.7416,6.8185,,1.6124,18.1875,7.8162,1.3404,0.9155
2023-06-20,1.2735,10.7875,1.1449,141.35,10.8334,6.8328,,1.626,18.3663,7.8255,1.3447,0.9173
2023-06-21,1.2731,10.6874,1.1396,142.06,10.7006,6.7993,,1.616,18.3575,7.8275,1.3425,0.9128
2023-06-22,1.2738,10.6129,1.1425,142.82,10.6969,6.7991,,1.6145,18.47,7.8306,1.3438,0.9127
2023-06-23,1.2711,10.8659,1.1414,143.75,10.7455,6.8412,,1.63,18.735,7.831,1.353,0.9187
2023-06-26,1.2709,10.7054,1.1373,143.57,10.7013,6.8267,,1.6231,18.64,7.8299,1.3539,0.9168
2023-06-27,1.2746,10.7511,1.1419,144.03,10.7324,6.801,,1.6194,18.4838,7.8336,1.3486,0.9132
2023-06-28,1.2614,10.8095,1.1319,144.53,10.8122,6.8311,,1.6447,18.7263,7.8336,1.3536,0.9173
2023-06-29,1.2618,10.7921,1.132,144.625,10.8495,6.8393,,1.6469,18.78,7.8382,1.3554,0.9184
2023-06-30,1.2714,10.7117,1.1374,144.51,10.8043,6.8249,,1.6321,18.895,7.8366,1.3536,0.9166
2023-07-03,1.2689,10.706,1.1375,144.455,10.8495,6.8284,,1.6252,18.7338,7.8335,1.3501,0.9169
2023-07-04,1.2726,10.637,1.1401,144.38,10.8044,6.8315,,1.6124,18.6338,7.8313,1.348,0.9173
2023-07-05,1.2716,10.6552,1.1416,144.46,10.8874,6.8495,,1.6155,18.79,7.8231,1.3527,0.9196
2023-07-06,1.2696,10.7844,1.1385,144.28,10.9698,6.8541,,1.6268,19.1025,7.8221,1.3548,0.9201
2023-07-07,1.2825,10.6329,1.1414,142.24,10.8412,6.8048,,1.6119,18.8875,7.828,1.3469,0.9133
2023-07-10,1.2815,10.5326,1.1384,141.67,10.8173,6.7899,,1.6142,18.85,7.8281,1.3467,0.9112
2023-07-11,1.2897,10.3844,1.1378,140.61,10.6737,6.781,,1.6176,18.5663,7.8284,1.3425,0.9098
2023-07-12,1.2997,10.1228,1.1271,138.44,10.3876,6.7017,,1.5888,18.1763,7.827,1.3303,0.8993
2023-07-13,1.3114,9.9848,1.1266,138.19,10.1885,6.6557,,1.5657,17.9375,7.8212,1.3223,0.8932
2023-07-14,1.3116,9.9751,1.1282,138.485,10.2406,6.6274,,1.5676,18.0438,7.8161,1.3205,0.8895
2023-07-17,1.3082,10.0116,1.1254,139.11,10.268,6.6337,,1.5793,18.0838,7.8148,1.3221,0.8903
2023-07-18,1.3081,10.0409,1.122,138.63,10.2038,6.6305,,1.5881,17.8125,7.8129,1.3212,0.8899
2023-07-19,1.2885,10.0313,1.1075,139.62,10.2712,6.6582,,1.6026,17.94,7.8088,1.3263,0.8936
2023-07-20,1.2851,10.0395,1.1121,140.3,10.3248,6.6858,,1.6046,17.94,7.8135,1.3265,0.8973
2023-07-21,1.2845,10.0931,1.1124,141.75,10.4166,6.7038,,1.6194,17.96,7.8177,1.3311,0.8998
2023-07-24,1.2817,10.0767,1.11,141.19,10.4012,6.7248,,1.6113,17.7688,7.8122,1.3307,0.9025
